Id,SalePrice
2735,135356.08073024356
2736,138704.38669524973
2737,119576.1358592088
2738,137011.48908527984
2739,157604.4844477595
2740,132241.01548227048
2741,139166.99863738898
2742,154452.99621912444
2743,155315.4560841688
2744,162050.59165651916
2745,140727.493869011
2746,135009.55257952987
2747,147123.91617156673
2748,123215.22297004887
2749,129215.78690590599
2750,133618.34682281857
2751,136309.44447963708
2752,190022.8936369141
2753,145541.23987635356
2754,201834.13320361153
2755,133893.26558409978
2756,91952.43327134574
2757,68871.53329378764
2758,81723.50831758858
2759,162154.026514469
2760,121155.4914539736
2761,141965.65244615666
2762,142363.02204157895
2763,182461.63228675717
2764,152597.7179587396
2765,292989.91101258754
2766,133272.658469696
2767,86936.66857210519
2768,127568.87390513197
2769,130016.14395298893
2770,138343.1144130264
2771,106928.40098695892
2772,111686.1503433494
2773,160748.82452803105
2774,142604.2208882371
2775,109397.47975613878
2776,142579.19047197312
2777,149761.7591682058
2778,100467.42368905974
2779,117475.12068810128
2780,98850.3282657917
2781,94653.44749280263
2782,94369.31725888867
2783,102390.60960490434
2784,124767.9115912789
2785,135731.28358925346
2786,65201.05270195016
2787,125965.91406145212
2788,73606.40907559302
2789,161911.0764021047
2790,95594.17157269083
2791,110361.50687387929
2792,55694.56014721068
2793,156647.99684845164
2794,97045.21238364314
2795,121826.2574277648
2796,98192.73004826663
2797,191964.558013932
2798,99988.64990787748
2799,108283.10749030992
2800,69066.14274882185
2801,102182.33891951239
2802,125945.65790738097
2803,158896.07490569103
2804,134722.26967911675
2805,98552.14993752472
2806,80525.41968891349
2807,163057.00204165105
2808,148755.1187997517
2809,136050.7127007882
2810,127632.27231843365
2811,161223.88638508154
2812,154234.92162815403
2813,154524.85833267937
2814,154877.82802417097
2815,90230.70584691026
2816,235276.2438643211
2817,151768.23265168772
2818,128351.3906278092
2819,167294.1817313826
2820,138004.69226716174
2821,96750.46051921093
2822,188264.13558869393
2823,302997.4640922747
2824,178046.17330862055
2825,138358.89990220428
2826,131568.46818696623
2827,134012.2494627064
2828,204699.39016655798
2829,211945.32836070337
2830,215902.35601240312
2831,173355.42489918153
2832,244236.50618289053
2833,285414.18344756163
2834,212695.70933688863
2835,221088.6715615045
2836,186730.21518605188
2837,156640.4921426343
2838,147618.2292042797
2839,167142.58257005303
2840,200109.65507557814
2841,200190.3754753918
2842,228250.69909826084
2843,145689.7610530871
2844,169833.41335734318
2845,122829.03903332194
2846,206558.17436023604
2847,199891.90706503676
2848,217649.46333914762
2849,192929.0968416058
2850,276849.04340435006
2851,218272.9560562963
2852,235007.72817237178
2853,232895.40421563317
2854,138133.7040299331
2855,199734.95345527772
2856,195371.86407282206
2857,186265.45187240164
2858,203557.42450518964
2859,114567.2568467134
2860,128673.57545733127
2861,125061.15493015478
2862,185615.1515990496
2863,126466.54686589897
2864,225107.797954195
2865,135536.76349326494
2866,135149.23327912088
2867,96614.10985791376
2868,95232.72538906708
2869,100949.28326371584
2870,127091.01710050949
2871,84432.37250981788
2872,50464.89724722466
2873,100398.81205109626
2874,133794.22848759574
2875,111512.90686720709
2876,161636.35358396673
2877,142640.7820702546
2878,162948.91849988585
2879,136383.505787631
2880,99951.38655337479
2881,152403.5265517979
2882,180156.23368961093
2883,200668.636427267
2884,208138.19421946595
2885,188976.28308426667
2886,235258.32549858367
2887,93240.58430891912
2888,144091.03355131118
2889,59936.6290074714
2890,74769.94472938449
2891,132686.23156670894
2892,46355.771934378776
2893,76429.87945700918
2894,54736.231922802355
2895,321554.0279282428
2896,279044.35623818793
2897,210448.17489358282
2898,146744.79866152102
2899,203611.87712658098
2900,158805.23976233165
2901,208776.4944235112
2902,187958.4860522578
2903,304855.6164462868
2904,318825.80732214596
2905,83472.69840425196
2906,197229.8150450394
2907,107863.59305361511
2908,129602.05208520492
2909,150710.9306565308
2910,77551.5352322399
2911,84640.56657111346
2912,146712.67752987987
2913,80646.57325506677
2914,78830.62748300705
2915,87571.59374449633
2916,82331.7085341378
2917,164836.53802289107
2918,120126.757785778
2919,218105.98899748066
